Ano,País,Gini,TGSa,TIPCGa,TGSb,TIPCGb,Desemprego,Gastos,Pontos,IH10,IL10,pobreza,expobreza,ensbas,ensmed,gastos_pa_primaria,gastos_total,gastos_pa_secundaria,gastos_secundaria,iso2c.1,enssup
2002,Switzerland,31.7,33.3082465832832,16.7939640256068,6.456308,11.943726,2.92400002479553,26.88653,NA,2.4,27.3,0.5,0.5,52.7052001953125,35.4289283752441,22.50957,4.88554000854492,27.69333,42.60779,PT,35.4289283752441
2003,Switzerland,NA,33.7090069198648,16.9185708134501,6.464229,11.556183,4.11600017547607,26.6065,512.8372736481635,2.3,27.4,0.5,0.5,51.444938659668,34.2075881958008,23.83291,5.12400007247925,29.07866,42.2865,PT,34.2075881958008
2004,Switzerland,NA,34.5659494755364,17.1879283179549,6.526807,11.563211,4.31599998474121,25.46407,NA,2.1,27.5,0.7,0.8,49.2851486206055,31.8690605163574,23.85649,5.2709698677063,30.61593,43.91554,PT,31.8690605163574
2005,Switzerland,NA,34.4566122643214,18.3583311683719,6.520177,11.851064,4.43699979782104,25.36203,NA,2.2,27.8,0.6,0.7,47.2301597595215,30.022819519043,20.89649,4.94940996170044,27.56725,44.64523,PT,30.022819519043
2006,Switzerland,33.9,34.1634090769896,19.4968066979364,6.418415,11.939038,4,23.84324,513.4859468528599,2.5,28.7,0.4,0.5,45.0074005126953,27.8761291503906,20.76488,5.12333011627197,32.56221,43.71099,PT,27.8761291503906
2007,Switzerland,34.3,33.7358745559216,20.0915194634538,6.189016,12.000527,3.65199995040894,22.80694,NA,2.7,28.3,0.1,0.1,41.3025512695313,25.5953102111816,21.00495,5.41248989105225,34.8872,44.01338,PT,25.5953102111816
2008,Switzerland,33.8,32.9345592290794,23.0328674672161,6.210899,12.290378,3.34999990463257,28.20173,NA,2.7,27.5,0.2,0.2,39.6641807556152,24.0550308227539,21.35387,5.56314992904663,37.1795,44.87685,PT,24.0550308227539
2009,Switzerland,32.9,32.7273585278517,21.7825512586002,6.194247,12.505505,4.11600017547607,26.9248,517.009455539757,2.6,28.9,0.2,0.1,37.5461883544922,22.7975196838379,18.97337,4.69609022140503,30.21151,42.09272,PT,22.7975196838379
2010,Switzerland,32.6,33.4713577933663,21.5539792832425,6.290239,12.03957,4.80700016021729,26.2857,NA,2.6,28.9,0.3,0.3,35.5457801818848,22.2938194274902,19.2106,4.92147016525269,30.14913,39.5278,PT,22.2938194274902
2011,Switzerland,31.7,33.0166898844657,20.9984300578289,6.269869,12.35072,4.40799999237061,25.89147,NA,2.5,29.7,0.1,0.1,34.9942398071289,22.4099292755127,20.76202,4.90767002105713,31.53999,40.41454,PT,22.4099292755127
2012,Switzerland,31.6,32.7443335716458,20.7860643255277,6.205427,12.109255,4.4850001335144,25.97821,518.422925991886,2.4,30.6,0.5,0.5,33.4472198486328,21.3362998962402,21.67935,5.07394981384277,32.41884,40.7537,PT,21.3362998962402
2013,Switzerland,32.5,32.2494598262987,21.2978357390191,6.144011,12.184968,4.74700021743774,26.41812,NA,2.4,30.8,0.4,0.5,31.8991203308105,20.3303508758545,21.78473,5.04638004302979,32.70983,41.16126,PT,20.3303508758545
2014,Switzerland,32.5,32.3116760962822,20.9498887818138,6.057337,12.193088,4.82600021362305,26.39044,NA,2.3,30.2,0.8,0.9,29.2138500213623,18.4442596435547,21.84028,5.28152990341187,29.5211,40.97177,PT,18.4442596435547
2015,Switzerland,32.3,31.0798042501573,22.850584922276,6.083161,12.798376,4.80100011825562,24.45516,506.3182064333787,NA,NA,NA,NA,27.2185001373291,16.7417106628418,22.03138,5.25871992111206,28.96929,42.16323,PT,16.7417106628418
2016,Switzerland,33,30.8572996944268,22.8129330577769,5.998649,12.893874,4.91800022125244,NA,NA,NA,NA,NA,NA,26.3282699584961,16.4253997802734,20.90474,5.33713006973267,28.86026,42.44916,PT,16.4253997802734
2017,Switzerland,32.7,30.4765367348679,24.961570781434,6.415002,13.226944,4.79699993133545,NA,NA,NA,NA,NA,NA,25.1296806335449,15.67506980896,19.60965,5.16384983062744,27.45393,42.96321,PT,15.67506980896
2000,United Kingdom,NA,33.5076260948354,38.7258920481512,11.139956,13.0535,5.56199979782104,21.87505,523.443303655088,3,22.3,0.2,0.2,91.0670318603516,76.1459503173828,NA,7.56883001327515,NA,NA,SE,76.1459503173828
2001,United Kingdom,NA,32.9881409284377,38.2800163140667,10.851838,12.866199,4.69500017166138,21.94317,NA,3,23.3,0.3,0.3,90.5436477661133,75.5588836669922,21.74093,7.61861991882324,23.75742,27.39142,SE,75.5588836669922
2002,United Kingdom,NA,34.0765367804334,37.1322731640782,10.821076,12.056113,5.03700017929077,23.63757,NA,2.9,22.9,0.4,0.4,90.019401550293,75.0337524414063,21.33574,7.4439001083374,23.58743,27.10897,SE,75.0337524414063
2003,United Kingdom,NA,34.1462041413817,36.2492074876809,10.793945,11.469505,4.80700016021729,25.01142,507.635415310744,3.1,22.2,0.4,0.5,89.4749069213867,74.4703674316406,21.88263,7.57372999191284,24.47355,27.47981,SE,74.4703674316406
2004,United Kingdom,36,33.0866236065088,36.5411580475307,10.869025,12.049663,4.5939998626709,23.79821,NA,2.9,22.2,0.6,0.6,88.9272308349609,73.9167327880859,22.22538,7.61120986938477,24.79329,27.89324,SE,73.9167327880859
2005,United Kingdom,34.3,30.9359966147513,37.474785238015,10.469559,12.793663,4.75,23.47328,NA,3,21.6,0.4,0.5,88.334358215332,79.0048828125,22.04928,7.5369701385498,24.67428,28.82357,SE,79.0048828125
2006,United Kingdom,34.6,31.2777028329158,38.3627453679487,10.467563,12.983355,5.34999990463257,24.47537,501.7670719899734,3,21.6,0.5,0.5,87.7039489746094,78.3214797973633,25.6905,6.36691999435425,31.04577,35.42212,SE,78.3214797973633
2007,United Kingdom,35.7,31.1703485008086,38.3430633651321,10.483379,13.108717,5.26200008392334,25.57833,NA,3.2,21.8,0.5,0.5,87.0703430175781,77.6163787841797,26.15131,6.52268981933594,30.18899,35.58738,SE,77.6163787841797
2008,United Kingdom,34.1,29.1420786627891,36.5537736115425,10.011964,12.686163,5.61499977111816,26.49489,NA,3.2,21.4,0.4,0.4,86.4433135986328,76.9570770263672,26.74402,6.74971008300781,31.16577,36.78404,SE,76.9570770263672
2009,United Kingdom,34.3,29.707231067841,37.0011290085604,9.50794,12.057234,7.53700017929077,28.43834,500.102109410876,3.2,22.4,0.5,0.6,85.7820510864258,76.2738800048828,24.76819,6.34455013275146,29.16087,37.87065,SE,76.2738800048828
2010,United Kingdom,34.4,31.8758904830615,36.2208125743015,10.535758,12.132702,7.78700017929077,31.19587,NA,3.4,21.6,0.4,0.4,90.4075012207031,80.3960723876953,23.66173,6.17158985137939,29.01087,38.85044,SE,80.3960723876953
2011,United Kingdom,33.2,33.5703385127636,35.4066662042175,11.328935,12.205467,8.03699970245361,29.46259,NA,3.6,21.1,0.3,0.3,89.8014526367188,79.7420883178711,23.09714,6.36429023742676,29.90281,38.60232,SE,79.7420883178711
2012,United Kingdom,32.3,33.2717555692147,33.2149789725613,11.18247,11.560239,7.88500022888184,NA,502.4622227347513,3.2,21.1,0.9,1,89.1418304443359,79.0401763916016,23.57448,6.5064001083374,30.73941,38.21497,SE,79.0401763916016
2013,United Kingdom,33.2,33.4240923430113,32.6242785702245,11.23729,11.442019,7.52500009536743,22.60496,NA,3.7,21.1,0.4,0.4,88.4231033325195,78.2497787475586,23.52314,6.66310977935791,31.60848,37.256,SE,78.2497787475586
2014,United Kingdom,34,34.392511031901,32.7876423857497,11.301307,11.153229,6.1100001335144,22.87626,NA,3.7,20.1,0.3,0.3,NA,NA,21.81375,6.79142999649048,24.34073,36.41856,SE,NA
2015,United Kingdom,33.2,34.1993190203461,32.7719565977663,11.326061,11.332257,5.30100011825562,23.05669,499.8906549177247,NA,NA,NA,NA,NA,NA,22.2216,6.92434978485107,24.33024,36.44994,SE,NA
2016,United Kingdom,34.8,33.9134593153087,33.335439575037,11.369674,11.682458,4.81300020217896,21.18688,NA,NA,NA,NA,NA,NA,NA,20.64739,6.61764001846313,24.13673,37.73357,SE,NA
2017,United Kingdom,NA,33.4109174009201,33.2275244819321,11.272766,11.888456,4.33500003814697,NA,NA,3.8,22.1,0,0,NA,NA,21.72499,6.740149974823,24.42232,37.74313,SE,NA
2000,United States,40.1,3.18263277168296,57.4623327612528,4.362611,14.180796,3.99200010299683,NA,504.419691574893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA
2001,United States,NA,3.12972141223019,55.264593702447,4.287096,13.170961,4.73099994659424,NA,NA,1.8,30.4,1,1,95.5852432250977,89.0923614501953,19.85908,NA,22.1348,NA,US,89.0923614501953
2002,United States,NA,3.51733050149121,50.8179215892869,4.286254,10.959243,5.78299999237061,NA,NA,NA,NA,NA,NA,95.3349685668945,88.4119720458984,19.76064,NA,21.68055,NA,US,88.4119720458984
2003,United States,NA,3.57392626075496,50.0956080495724,4.328255,10.489836,5.98899984359741,NA,489.0343273249435,NA,NA,NA,NA,95.2634735107422,88.3135833740234,19.7888,4.96174001693726,22.36455,34.55486,US,88.3135833740234
2004,United States,40.3,3.49631277083728,50.7750219477348,4.357993,10.731404,5.52899980545044,NA,NA,1.8,30,0.9,1,95.2045288085938,88.1503067016602,19.71867,4.93104982376099,22.58939,35.16779,US,88.1503067016602
2005,United States,NA,3.16720991716668,54.232203940948,4.419619,12.080312,5.08300018310547,NA,NA,NA,NA,NA,NA,94.984489440918,87.6791000366211,20.5226,NA,22.76782,NA,US,87.6791000366211
2006,United States,NA,2.81774173148565,55.7457787327575,4.411101,12.816316,4.6230001449585,NA,481.62949748645246,NA,NA,NA,NA,94.9027328491211,87.5908889770508,20.85277,NA,23.89396,NA,US,87.5908889770508
2007,United States,40.8,2.43646851021347,55.9978237919131,4.300037,12.9221,4.62200021743774,NA,NA,1.8,29.3,1,1,94.7695007324219,87.1494064331055,22.05341,NA,24.28969,NA,US,87.1494064331055
2008,United States,NA,2.472900910292,53.3018781625981,4.198851,11.890851,5.78399991989136,NA,NA,NA,NA,NA,NA,94.5352172851563,86.7090835571289,NA,NA,NA,NA,US,86.7090835571289
2009,United States,NA,3.00888822203754,45.4741987115809,4.07062,9.255927,9.25399971008301,NA,496.40853537759534,NA,NA,NA,NA,94.4855499267578,86.614128112793,NA,NA,NA,NA,US,86.614128112793
2010,United States,40,2.75991222124702,47.6395139758991,4.107542,9.948806,9.63300037384033,24.28969,NA,1.7,30.4,0.9,1,NA,NA,NA,NA,NA,NA,US,NA
2011,United States,NA,2.95603808301015,52.769671539296,4.212789,11.020418,8.94900035858154,23.89396,NA,NA,NA,NA,NA,94.1891632080078,85.7232284545898,NA,NA,NA,NA,US,85.7232284545898
2012,United States,NA,2.99166964181207,53.5227202467958,4.203321,11.263488,8.06900024414063,22.76782,492.1194389083437,NA,NA,NA,NA,93.6958770751953,85.191780090332,NA,NA,NA,NA,US,85.191780090332
2013,United States,40.7,2.84075073200868,51.109498715089,4.262874,12.02321,7.375,22.58939,NA,1.8,30.1,0.9,1,93.714241027832,85.1531524658203,NA,NA,NA,NA,US,85.1531524658203
2014,United States,NA,2.97866769615442,53.1051617285157,4.25055,12.3815,6.16800022125244,22.36455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA
2015,United States,NA,2.94063825688113,54.1615640789176,4.197272,12.675928,5.28000020980835,21.68055,487.6020077771647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA
2016,United States,41.1,2.83260821876957,53.9309204180883,4.157837,12.36476,4.86899995803833,22.1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA
2017,United States,NA,2.36635558979664,49.6000372775899,4.083823,12.344278,4.35500001907349,NA,NA,1.9,30.3,0.6,0.7,NA,NA,NA,NA,NA,NA,US,NA
